symbol,name,lastsale,netchange,pctchange,marketCap,url,yahoo_symbol
TRUP,"Trupanion, Inc. Common Stock",$26.70,0.35,1.328%,"1,164,666,602",/market-activity/stocks/trup,TRUP
TRVI,"Trevi Therapeutics, Inc. Common Stock",$19.07,1.71,9.85%,"2,707,553,032",/market-activity/stocks/trvi,TRVI
TSBK,"Timberland Bancorp, Inc. Common Stock",$43.77,-1.10,-2.452%,"342,629,503",/market-activity/stocks/tsbk,TSBK
TSCO,Tractor Supply Company Common Stock,$30.51,-0.50,-1.612%,"16,000,957,784",/market-activity/stocks/tsco,TSCO
TSEM,Tower Semiconductor Ltd. Ordinary Shares,$234.10,-3.82,-1.606%,"26,412,319,390",/market-activity/stocks/tsem,TSEM
TSHA,"Taysha Gene Therapies, Inc. Common Stock",$5.96,-0.01,-0.168%,"1,712,671,679",/market-activity/stocks/tsha,TSHA
TSLA,"Tesla, Inc. Common Stock",$380.84,-10.22,-2.613%,"1,430,329,879,032",/market-activity/stocks/tsla,TSLA
TSSI,"TSS, Inc. Common Stock",$9.76,-0.10,-1.014%,"274,001,811",/market-activity/stocks/tssi,TSSI
TTAN,"ServiceTitan, Inc. Class A Common Stock",$76.00,0.50,0.662%,"7,250,216,004",/market-activity/stocks/ttan,TTAN
TTD,"The Trade Desk, Inc. Class A Common Stock",$18.59,-0.53,-2.772%,"8,739,314,431",/market-activity/stocks/ttd,TTD
TTEC,"TTEC Holdings, Inc. Common Stock",$2.16,-0.08,-3.571%,"105,102,103",/market-activity/stocks/ttec,TTEC
TTEK,"Tetra Tech, Inc. Common Stock",$31.59,-0.44,-1.374%,"8,198,385,241",/market-activity/stocks/ttek,TTEK
TTGT,"TechTarget, Inc. Common Stock",$3.72,-0.02,-0.535%,"268,953,928",/market-activity/stocks/ttgt,TTGT
TTMI,"TTM Technologies, Inc. Common Stock",$132.00,1.86,1.429%,"13,708,207,788",/market-activity/stocks/ttmi,TTMI
TTRX,Turn Therapeutics Inc. Common Stock,$9.12,0.09,0.997%,"271,666,925",/market-activity/stocks/ttrx,TTRX
TTWO,"Take-Two Interactive Software, Inc. Common Stock",$236.68,-2.89,-1.206%,"43,943,585,799",/market-activity/stocks/ttwo,TTWO
TULP,"Bloomia Holdings, Inc. Common Stock",$3.53,UNCH,--,"16,847,126",/market-activity/stocks/tulp,TULP
TUSK,"Mammoth Energy Services, Inc. Common Stock",$2.80,-0.05,-1.754%,"134,877,812",/market-activity/stocks/tusk,TUSK
TVAI,Thayer Ventures Acquisition Corporation II Class A Ordinary Shares,$10.34,UNCH,--,NA,/market-activity/stocks/tvai,TVAI
TVGN,Tevogen Bio Holdings Inc. Common Stock,$4.21,-0.20,-4.535%,"17,763,434",/market-activity/stocks/tvgn,TVGN
TVIV,Texas Ventures Acquisition IV Corp Class A Ordinary Shares,$9.93,0.02,0.202%,NA,/market-activity/stocks/tviv,TVIV
TVRD,"Tvardi Therapeutics, Inc. Common Stock",$3.20,0.12,3.896%,"30,020,301",/market-activity/stocks/tvrd,TVRD
TVTX,"Travere Therapeutics, Inc. Common Stock",$56.71,1.43,2.587%,"5,273,627,643",/market-activity/stocks/tvtx,TVTX
TW,Tradeweb Markets Inc. Class A Common Stock,$99.90,-1.29,-1.275%,"23,578,999,498",/market-activity/stocks/tw,TW
TWAV,"TaoWeave, Inc. Common Stock",$1.17,-0.01,-0.847%,"4,043,694",/market-activity/stocks/twav,TWAV
TWFG,"TWFG, Inc. Class A Common Stock",$26.35,-0.18,-0.678%,"1,427,341,899",/market-activity/stocks/twfg,TWFG
TWG,Top Wealth Group Holding Limited Class A Ordinary Shares,$2.54,0.11,4.527%,"57,776,237",/market-activity/stocks/twg,TWG
TWIN,"Twin Disc, Incorporated Common Stock",$22.59,0.29,1.30%,"325,811,662",/market-activity/stocks/twin,TWIN
TWLV,Twelve Seas Investment Company III Class A Ordinary Shares,$9.99,UNCH,--,NA,/market-activity/stocks/twlv,TWLV
TWST,Twist Bioscience Corporation Common Stock,$93.85,2.62,2.872%,"5,844,162,819",/market-activity/stocks/twst,TWST
TXG,"10x Genomics, Inc. Class A Common Stock",$43.74,-0.74,-1.664%,"5,553,063,707",/market-activity/stocks/txg,TXG
TXMD,"TherapeuticsMD, Inc. Common Stock",$2.06,0.02,0.98%,"23,843,186",/market-activity/stocks/txmd,TXMD
TXN,Texas Instruments Incorporated Common Stock,$284.02,-7.20,-2.472%,"258,484,554,500",/market-activity/stocks/txn,TXN
TXRH,"Texas Roadhouse, Inc. Common Stock",$197.03,-0.52,-0.263%,"12,950,706,043",/market-activity/stocks/txrh,TXRH
TYGO,"Tigo Energy, Inc. Common Stock",$1.70,-0.04,-2.299%,"129,048,350",/market-activity/stocks/tygo,TYGO
TYRA,"Tyra Biosciences, Inc. Common Stock",$32.13,0.52,1.645%,"1,910,783,342",/market-activity/stocks/tyra,TYRA
TZOO,Travelzoo Common Stock,$10.94,-0.06,-0.545%,"112,460,016",/market-activity/stocks/tzoo,TZOO
UBXG,U-BX Technology Ltd. Class A Ordinary Shares,$5.03,-0.01,-0.198%,"6,093,171",/market-activity/stocks/ubxg,UBXG
UCAR,U Power Limited Class A Ordinary Shares,$1.15,-0.04,-3.361%,"29,604,051",/market-activity/stocks/ucar,UCAR
UCTT,"Ultra Clean Holdings, Inc. Common Stock",$92.43,-0.17,-0.184%,"4,143,484,575",/market-activity/stocks/uctt,UCTT
UEIC,Universal Electronics Inc. Common Stock,$4.655,-0.005,-0.107%,"58,794,056",/market-activity/stocks/ueic,UEIC
UFG,Uni-Fuels Holdings Limited Class A Ordinary Shares,$0.739,0.007,0.956%,"23,991,635",/market-activity/stocks/ufg,UFG
UFPI,"UFP Industries, Inc. Common Stock",$85.93,-3.02,-3.395%,"4,880,814,977",/market-activity/stocks/ufpi,UFPI
UFPT,"UFP Technologies, Inc. Common Stock",$242.05,-14.69,-5.722%,"1,872,726,085",/market-activity/stocks/ufpt,UFPT
UK,Ucommune International Ltd Class A Ordinary Shares,$1.98,-0.0699,-3.41%,"1,342,343",/market-activity/stocks/uk,UK
ULBI,Ultralife Corporation Common Stock,$5.51,-0.04,-0.721%,"91,778,246",/market-activity/stocks/ulbi,ULBI
ULCC,"Frontier Group Holdings, Inc. Common Stock",$6.23,-0.30,-4.594%,"1,431,587,557",/market-activity/stocks/ulcc,ULCC
ULH,"Universal Logistics Holdings, Inc. Common Stock",$14.29,-0.45,-3.053%,"376,822,884",/market-activity/stocks/ulh,ULH
ULTA,"Ulta Beauty, Inc. Common Stock",$479.57,0.71,0.148%,"20,616,383,876",/market-activity/stocks/ulta,ULTA
UMBF,UMB Financial Corporation Common Stock,$145.99,-2.03,-1.371%,"11,092,134,355",/market-activity/stocks/umbf,UMBF
UNB,"Union Bankshares, Inc. Common Stock",$25.40,-0.30,-1.167%,"117,196,921",/market-activity/stocks/unb,UNB
UNCY,"Unicycive Therapeutics, Inc. Common Stock",$5.38,0.33,6.535%,"147,374,485",/market-activity/stocks/uncy,UNCY
UONE,"Urban One, Inc. Class A Common Stock",$4.99,-0.01,-0.20%,"22,542,051",/market-activity/stocks/uone,UONE
UONEK,"Urban One, Inc. Class D Common Stock",$4.11,-0.10,-2.375%,"18,566,699",/market-activity/stocks/uonek,UONEK
UPB,"Upstream Bio, Inc. Common Stock",$7.01,-0.22,-3.043%,"381,484,102",/market-activity/stocks/upb,UPB
UPBD,"Upbound Group, Inc. Common Stock",$22.16,-0.60,-2.636%,"1,291,788,968",/market-activity/stocks/upbd,UPBD
UPC,Universe Pharmaceuticals Inc. Class A Ordinary Shares,$4.45,-0.10,-2.198%,"2,882,879",/market-activity/stocks/upc,UPC
UPLD,"Upland Software, Inc. Common Stock",$5.38,0.08,1.509%,"15,797,402",/market-activity/stocks/upld,UPLD
UPST,"Upstart Holdings, Inc. Common stock",$29.51,-1.37,-4.437%,"2,824,448,401",/market-activity/stocks/upst,UPST
UPWK,Upwork Inc. Common Stock,$9.06,-0.53,-5.527%,"1,119,074,321",/market-activity/stocks/upwk,UPWK
UPXI,"Upexi, Inc. Common Stock",$0.8046,-0.0362,-4.305%,"59,099,767",/market-activity/stocks/upxi,UPXI
URBN,"Urban Outfitters, Inc. Common Stock",$72.98,-2.44,-3.235%,"6,249,648,357",/market-activity/stocks/urbn,URBN
URGN,UroGen Pharma Ltd. Ordinary Shares,$40.23,0.23,0.575%,"1,960,074,031",/market-activity/stocks/urgn,URGN
UROY,Uranium Royalty Corp. Common Stock,$2.81,0.20,7.663%,"411,615,845",/market-activity/stocks/uroy,UROY
USAR,"USA Rare Earth, Inc. Class A Common Stock",$15.65,-0.26,-1.634%,"3,576,392,493",/market-activity/stocks/usar,USAR
USAU,U.S. Gold Corp. Common Stock,$14.25,0.06,0.423%,"235,141,573",/market-activity/stocks/usau,USAU
USCB,"USCB Financial Holdings, Inc. Class A Common Stock",$20.48,-0.46,-2.197%,"374,044,672",/market-activity/stocks/uscb,USCB
USDE,StablecoinX Inc. Class A Common Stock,$1.74,-0.18,-9.375%,"110,518,882",/market-activity/stocks/usde,USDE
USGO,U.S. GoldMining Inc. Common stock,$8.13,0.21,2.652%,"108,571,435",/market-activity/stocks/usgo,USGO
USIO,"Usio, Inc. Common Stock",$2.12,-0.11,-4.933%,"58,503,507",/market-activity/stocks/usio,USIO
UTMD,"Utah Medical Products, Inc. Common Stock",$69.80,-1.94,-2.704%,"222,244,945",/market-activity/stocks/utmd,UTMD
UTSI,UTStarcom Holdings Corp. Ordinary Shares,$2.54,0.06,2.419%,"24,115,039",/market-activity/stocks/utsi,UTSI
UVSP,Univest Financial Corporation Common Stock,$44.58,-0.63,-1.393%,"1,241,365,853",/market-activity/stocks/uvsp,UVSP
UYSC,UY Scuti Acquisition Corp. Ordinary Shares,$10.78,UNCH,--,NA,/market-activity/stocks/uysc,UYSC
UZX,Linkage Global Inc. Class A Ordinary Shares,$0.269,0.0148,5.822%,"17,273,220",/market-activity/stocks/uzx,UZX
VABK,Virginia National Bankshares Corporation Common Stock,$46.15,-1.30,-2.74%,"250,248,975",/market-activity/stocks/vabk,VABK
VALU,"Value Line, Inc. Common Stock",$41.00,0.58,1.435%,"384,876,758",/market-activity/stocks/valu,VALU
VANI,"Vivani Medical, Inc. Common Stock (DE)",$1.32,-0.03,-2.222%,"113,830,337",/market-activity/stocks/vani,VANI
VBIO,"Valion Bio, Inc. Common Stock",$0.505,0.0166,3.399%,"2,096,386",/market-activity/stocks/vbio,VBIO
VC,Visteon Corporation Common Stock,$104.85,-1.44,-1.355%,"2,798,868,102",/market-activity/stocks/vc,VC
VCEL,Vericel Corporation Common Stock,$46.64,-1.17,-2.447%,"2,381,822,154",/market-activity/stocks/vcel,VCEL
VCTR,"Victory Capital Holdings, Inc. Class A Common Stock",$98.52,-2.06,-2.048%,"6,160,564,563",/market-activity/stocks/vctr,VCTR
VCYT,"Veracyte, Inc. Common Stock",$59.13,-0.09,-0.152%,"4,718,139,217",/market-activity/stocks/vcyt,VCYT
VECO,Veeco Instruments Inc. Common Stock,$52.27,-2.09,-3.845%,"3,190,220,261",/market-activity/stocks/veco,VECO
VEEA,Veea Inc. Common Stock,$0.1939,0.0113,6.188%,"10,687,177",/market-activity/stocks/veea,VEEA
VEEE,Twin Vee PowerCats Co. Common Stock,$38.70,2.52,6.965%,"20,485,071",/market-activity/stocks/veee,VEEE
VELO,"Velo3D, Inc. Common stock",$10.59,0.245,2.368%,"315,592,611",/market-activity/stocks/velo,VELO
VERA,"Vera Therapeutics, Inc. Class A Common Stock",$38.50,-0.62,-1.585%,"2,763,641,804",/market-activity/stocks/vera,VERA
VERI,"Veritone, Inc. Common Stock",$1.02,-0.01,-0.971%,"94,818,144",/market-activity/stocks/veri,VERI
VERU,Veru Inc. Common Stock,$2.38,0.03,1.277%,"38,199,762",/market-activity/stocks/veru,VERU
VERX,"Vertex, Inc. Class A Common Stock",$12.80,-0.36,-2.736%,"2,071,256,717",/market-activity/stocks/verx,VERX
VFS,VinFast Auto Ltd. Ordinary Shares,$3.15,0.04,1.286%,"7,369,538,432",/market-activity/stocks/vfs,VFS
VGAS,"Verde Clean Fuels, Inc. Class A Common Stock",$1.08,-0.01,-0.917%,"48,113,591",/market-activity/stocks/vgas,VGAS
VHC,VirnetX Holding Corp Common Stock,$11.84,0.69,6.188%,"49,560,488",/market-activity/stocks/vhc,VHC
VHCP,Vine Hill Capital Investment Corp. II Class A Ordinary Shares,$10.00,0.01,0.10%,NA,/market-activity/stocks/vhcp,VHCP
VHUB,"VenHub Global, Inc. Common Stock",$1.04,0.03,2.97%,"94,876,971",/market-activity/stocks/vhub,VHUB
VIAV,Viavi Solutions Inc. Common Stock,$38.16,1.23,3.331%,"8,925,924,319",/market-activity/stocks/viav,VIAV
VICR,Vicor Corporation Common Stock,$237.62,7.21,3.129%,"10,831,053,931",/market-activity/stocks/vicr,VICR
VIR,"Vir Biotechnology, Inc. Common Stock",$9.43,0.03,0.319%,"1,590,388,115",/market-activity/stocks/vir,VIR
VIRC,Virco Manufacturing Corporation Common Stock,$6.17,0.11,1.815%,"97,051,280",/market-activity/stocks/virc,VIRC
VISN,"Vistance Networks, Inc. Common Stock",$12.13,0.05,0.414%,"2,736,159,624",/market-activity/stocks/visn,VISN
VITL,"Vital Farms, Inc. Common Stock",$13.55,0.37,2.807%,"580,596,552",/market-activity/stocks/vitl,VITL
VIVK,"Vivakor, Inc. Common Stock",$2.26,-2.00,-46.948%,"20,686,207",/market-activity/stocks/vivk,VIVK
VIVO,VivoPower PLC Class A Ordinary Shares,$3.85,-0.06,-1.535%,"106,044,885",/market-activity/stocks/vivo,VIVO
VIVS,"VivoSim Labs, Inc. Common Stock",$0.579,-0.0346,-5.639%,"2,023,067",/market-activity/stocks/vivs,VIVS
VKTX,"Viking Therapeutics, Inc. Common Stock",$37.08,0.71,1.952%,"4,305,197,242",/market-activity/stocks/vktx,VKTX
VLGEA,"Village Super Market, Inc. Class A Common Stock",$44.49,-0.14,-0.314%,"658,874,255",/market-activity/stocks/vlgea,VLGEA
VLY,Valley National Bancorp Common Stock,$14.95,-0.24,-1.58%,"8,284,265,596",/market-activity/stocks/vly,VLY
VMET,Versamet Royalties Corporation Common Stock,$8.76,-0.13,-1.462%,"951,239,561",/market-activity/stocks/vmet,VMET
VNCE,Vince Holding Corp. Common Stock,$6.44,0.06,0.94%,"82,736,573",/market-activity/stocks/vnce,VNCE
VNDA,Vanda Pharmaceuticals Inc. Common Stock,$5.44,-0.01,-0.183%,"327,137,457",/market-activity/stocks/vnda,VNDA
VNME,Vendome Acquisition Corporation I Class A Ordinary Shares,$10.1731,UNCH,--,NA,/market-activity/stocks/vnme,VNME
VNOM,"Viper Energy, Inc. Class A Common Stock",$44.38,0.32,0.726%,"15,814,107,180",/market-activity/stocks/vnom,VNOM
VOR,Vor Biopharma Inc. Common Stock,$18.09,0.75,4.325%,"980,222,515",/market-activity/stocks/vor,VOR
VOXR,Vox Royalty Corp. Common Stock,$4.14,-0.14,-3.271%,"287,533,230",/market-activity/stocks/voxr,VOXR
VRA,"Vera Bradley, Inc. Common Stock",$3.75,-0.08,-2.089%,"106,643,445",/market-activity/stocks/vra,VRA
VRAX,Virax Biolabs Group Limited Ordinary Shares,$3.79,-0.11,-2.821%,"3,020,585",/market-activity/stocks/vrax,VRAX
VRCA,Verrica Pharmaceuticals Inc. Common Stock,$5.59,0.03,0.54%,"96,029,414",/market-activity/stocks/vrca,VRCA
VRDN,"Viridian Therapeutics, Inc. Common Stock",$18.03,UNCH,--,"1,858,437,562",/market-activity/stocks/vrdn,VRDN
VREX,Varex Imaging Corporation Common Stock,$10.55,-0.21,-1.952%,"444,155,000",/market-activity/stocks/vrex,VREX
VRM,"Vroom, Inc. Common Stock",$7.13,-0.06,-0.834%,"37,317,793",/market-activity/stocks/vrm,VRM
VRME,"VerifyMe, Inc. Common Stock",$0.6647,0.0123,1.885%,"8,720,243",/market-activity/stocks/vrme,VRME
VRNS,"Varonis Systems, Inc. Common Stock",$47.54,0.54,1.149%,"5,458,264,691",/market-activity/stocks/vrns,VRNS
VRRM,Verra Mobility Corporation Class A Common Stock,$4.12,-0.14,-3.286%,"625,855,410",/market-activity/stocks/vrrm,VRRM
VRSK,"Verisk Analytics, Inc. Common Stock",$200.68,-0.81,-0.402%,"26,293,462,851",/market-activity/stocks/vrsk,VRSK
VRSN,"VeriSign, Inc. Common Stock",$277.66,2.44,0.887%,"25,267,060,000",/market-activity/stocks/vrsn,VRSN
VRTX,Vertex Pharmaceuticals Incorporated Common Stock,$485.65,-0.38,-0.078%,"123,260,600,766",/market-activity/stocks/vrtx,VRTX
VRXA,Veraxa Biotech AG Ordinary Shares,$2.18,0.13,6.341%,"308,269,032",/market-activity/stocks/vrxa,VRXA
VS,Versus Systems Inc. Common Stock,$1.535,-0.045,-2.848%,"7,524,074",/market-activity/stocks/vs,VS
VSAT,"ViaSat, Inc. Common Stock",$71.48,2.77,4.031%,"9,761,948,760",/market-activity/stocks/vsat,VSAT
VSEC,VSE Corporation Common Stock,$199.61,1.84,0.93%,"5,600,488,111",/market-activity/stocks/vsec,VSEC
VSEE,"VSee Health, Inc. Common Stock",$0.097,-0.0035,-3.483%,"5,400,942",/market-activity/stocks/vsee,VSEE
VSME,VS Media Holdings Limited Class A Ordinary Shares,$1.13,-0.05,-4.237%,"3,124,529",/market-activity/stocks/vsme,VSME
VSNT,"Versant Media Group, Inc. Class A Common Stock ",$35.90,-0.45,-1.238%,"5,079,778,739",/market-activity/stocks/vsnt,VSNT
VSTD,Vestand Inc. Class A Common Stock,$0.1953,-0.0139,-6.644%,"2,778,139",/market-activity/stocks/vstd,VSTD
VSTM,"Verastem, Inc. Common Stock",$6.03,0.26,4.506%,"529,878,043",/market-activity/stocks/vstm,VSTM
VTGN,"Vistagen Therapeutics, Inc. Common Stock",$0.2292,-0.0108,-4.50%,"9,404,638",/market-activity/stocks/vtgn,VTGN
VTIX,Virtuix Holdings Inc. Class A Common Stock,$2.83,-0.20,-6.601%,"93,101,414",/market-activity/stocks/vtix,VTIX
VTRS,Viatris Inc. Common Stock,$17.29,-0.04,-0.231%,"20,135,115,388",/market-activity/stocks/vtrs,VTRS
VTSI,"VirTra, Inc. Common Stock",$3.10,0.10,3.333%,"35,051,344",/market-activity/stocks/vtsi,VTSI
VTVT,vTv Therapeutics Inc. Class A Common Stock,$32.88,0.59,1.827%,"129,510,868",/market-activity/stocks/vtvt,VTVT
VUZI,Vuzix Corporation Common Stock,$2.26,-0.06,-2.586%,"187,937,663",/market-activity/stocks/vuzi,VUZI
VVOS,"Vivos Therapeutics, Inc. Common Stock",$0.4195,0.0067,1.623%,"5,828,785",/market-activity/stocks/vvos,VVOS
VWAV,"VisionWave Holdings, Inc. Common Stock",$3.51,-0.31,-8.115%,"95,935,562",/market-activity/stocks/vwav,VWAV
VYGR,"Voyager Therapeutics, Inc. Common Stock",$3.17,0.13,4.276%,"191,535,480",/market-activity/stocks/vygr,VYGR
VYNE,VYNE Therapeutics Inc. Common Stock,$0.761,-0.0065,-0.847%,"25,381,525",/market-activity/stocks/vyne,VYNE
WABC,Westamerica Bancorporation Common Stock,$61.36,-1.10,-1.761%,"1,441,220,919",/market-activity/stocks/wabc,WABC
WAFD,"WaFd, Inc. Common Stock",$38.12,-1.20,-3.052%,"2,816,628,858",/market-activity/stocks/wafd,WAFD
WAFU,Wah Fu Education Group Limited Ordinary Shares,$1.57,-0.01,-0.633%,"6,924,578",/market-activity/stocks/wafu,WAFU
WATT,Energous Corporation Common Stock,$15.10,-0.06,-0.396%,"83,066,625",/market-activity/stocks/watt,WATT
WAY,Waystar Holding Corp. Common Stock,$22.27,-0.90,-3.884%,"4,271,673,083",/market-activity/stocks/way,WAY
WBD,"Warner Bros. Discovery, Inc. Series A Common Stock ",$26.87,-0.42,-1.539%,"67,366,763,183",/market-activity/stocks/wbd,WBD
WBTN,WEBTOON Entertainment Inc. Common stock,$10.43,-0.32,-2.977%,"1,410,498,234",/market-activity/stocks/wbtn,WBTN
WBUY,WEBUY GLOBAL LTD. Class A Ordinary Shares,$0.7486,-0.0401,-5.084%,"4,103,154",/market-activity/stocks/wbuy,WBUY
WCT,Wellchange Holdings Company Limited Class A Ordinary shares,$1.16,UNCH,--,"3,555,780",/market-activity/stocks/wct,WCT
WDAY,"Workday, Inc. Class A Common Stock",$144.78,-0.65,-0.447%,"35,760,660,000",/market-activity/stocks/wday,WDAY
WDC,Western Digital Corporation Common Stock,$477.22,10.41,2.23%,"164,489,206,556",/market-activity/stocks/wdc,WDC
WDFC,WD-40 Company Common Stock,$246.79,-8.55,-3.348%,"3,312,192,282",/market-activity/stocks/wdfc,WDFC
WEN,Wendy's Company (The) Common Stock,$7.76,-0.07,-0.894%,"1,478,129,766",/market-activity/stocks/wen,WEN
WENN,Wen Acquisition Corp Class A Ordinary Shares,$10.32,UNCH,--,NA,/market-activity/stocks/wenn,WENN
WERN,"Werner Enterprises, Inc. Common Stock",$46.04,0.05,0.109%,"2,760,103,295",/market-activity/stocks/wern,WERN
WEST,Westrock Coffee Company Common Stock,$7.68,0.02,0.261%,"749,245,148",/market-activity/stocks/west,WEST
WETH,Wetouch Technology Inc. Common Stock,$1.35,0.14,11.57%,"16,107,571",/market-activity/stocks/weth,WETH
WETO,Wetour Robotics Limited Ordinary Shares,$0.6905,0.0833,13.719%,"56,676,240",/market-activity/stocks/weto,WETO
WEYS,"Weyco Group, Inc. Common Stock",$39.20,-1.13,-2.802%,"373,662,318",/market-activity/stocks/weys,WEYS
WFCF,"Where Food Comes From, Inc. Common Stock",$12.59,UNCH,--,"63,444,485",/market-activity/stocks/wfcf,WFCF
WFF,WF Holding Limited Ordinary Shares,$2.10,-0.21,-9.091%,"10,579,838",/market-activity/stocks/wff,WFF
WFRD,Weatherford International plc Ordinary Shares,$80.70,0.28,0.348%,"5,804,374,292",/market-activity/stocks/wfrd,WFRD
WGRX,"Wellgistics Health, Inc. Common Stock",$2.65,-0.01,-0.376%,"7,015,075",/market-activity/stocks/wgrx,WGRX
WGS,GeneDx Holdings Corp. Class A Common Stock,$63.48,1.79,2.902%,"1,884,595,954",/market-activity/stocks/wgs,WGS
WHF,"WhiteHorse Finance, Inc. Common Stock",$6.48,0.02,0.31%,"139,167,532",/market-activity/stocks/whf,WHF
WHWK,"Whitehawk Therapeutics, Inc. Common Stock",$3.89,UNCH,--,"209,217,150",/market-activity/stocks/whwk,WHWK
WILC,"G. Willi-Food International,  Ltd. Ordinary Shares",$30.79,0.29,0.951%,"428,914,245",/market-activity/stocks/wilc,WILC
WIMI,WiMi Hologram Cloud Inc. Class B Ordinary Shares,$1.22,-0.05,-3.937%,"11,214,883",/market-activity/stocks/wimi,WIMI
WINA,Winmark Corporation Common Stock,$388.10,-0.85,-0.219%,"1,394,120,789",/market-activity/stocks/wina,WINA
WING,Wingstop Inc. Common Stock,$142.33,1.40,0.993%,"3,876,009,268",/market-activity/stocks/wing,WING
WIX,Wix.com Ltd. Ordinary Shares,$51.45,-1.34,-2.538%,"2,832,191,457",/market-activity/stocks/wix,WIX
WKHS,"Workhorse Group, Inc. Common Stock",$2.63,-0.06,-2.23%,"28,649,642",/market-activity/stocks/wkhs,WKHS
WKSP,"Worksport, Ltd. Common Stock",$0.71,0.0497,7.527%,"10,850,642",/market-activity/stocks/wksp,WKSP
WLDN,"Willdan Group, Inc. Common Stock",$72.70,-2.28,-3.041%,"1,098,541,056",/market-activity/stocks/wldn,WLDN
WLFC,Willis Lease Finance Corporation Common Stock,$191.65,-4.35,-2.219%,"1,469,913,145",/market-activity/stocks/wlfc,WLFC
WLII,Willow Lane Acquisition Corp. II Class A Ordinary Shares,$10.26,UNCH,--,NA,/market-activity/stocks/wlii,WLII
WLTH,Wealthfront Corporation Common Stock,$9.26,-0.195,-2.062%,"1,383,084,860",/market-activity/stocks/wlth,WLTH
WMG,Warner Music Group Corp. Class A Common Stock,$28.33,-0.22,-0.771%,"14,777,367,908",/market-activity/stocks/wmg,WMG
WMT,Walmart Inc. Common Stock,$114.24,-0.71,-0.618%,"909,130,962,667",/market-activity/stocks/wmt,WMT
WNEB,"Western New England Bancorp, Inc. Common Stock",$14.63,-0.18,-1.215%,"294,431,720",/market-activity/stocks/wneb,WNEB
WNW,Meiwu Technology Company Limited Ordinary Shares,$3.30,-0.08,-2.367%,"4,390,554",/market-activity/stocks/wnw,WNW
WOK,WORK Medical Technology Group LTD Class A Ordinary Shares,$1.99,-0.08,-3.865%,"34,320",/market-activity/stocks/wok,WOK
WOOF,"Petco Health and Wellness Company, Inc. Class A Common Stock",$2.66,-0.01,-0.375%,"860,127,050",/market-activity/stocks/woof,WOOF
WRAP,"Wrap Technologies, Inc. Common Stock",$2.05,-0.14,-6.393%,"114,263,413",/market-activity/stocks/wrap,WRAP
WRLD,World Acceptance Corporation Common Stock,$192.06,-3.28,-1.679%,"891,220,435",/market-activity/stocks/wrld,WRLD
