策略分组,标的,近252日年化波动率_%,近252日日均成交额,近20日收益_%,近60日收益_%,收盘相对SMA50_%,历史交易日数,交易数,胜率 (%),盈利因子,最大回撤 (%),累计收益率 (%)
高流动性－低波动,GBDC,20.498059237136616,21549827.403497696,5.748987985557252,-1.508294161485113,0.9242401461876604,2514,6,33.33,0.162,-6.03,-8.377199999999995
高流动性－低波动,GEHC,33.60407875566656,260816960.92681885,2.4029867487735945,-11.641913530888836,-0.7475024889811555,898,5,20.0,0.103,-4.82,-7.302399999999998
高流动性－低波动,GEN,34.424300522,118140463.31062317,10.587259857868613,33.7668838283455,7.863462730707571,2514,11,36.36,1.505,-10.09,6.472000000000011
高流动性－低波动,GIII,33.78301112872151,12720764.965057373,1.869421060178622,13.090672139433757,7.71064172043221,2514,15,6.67,0.071,-72.9,-72.23469999999999
高流动性－低波动,GILD,27.315688439930323,814590255.5301666,8.500320347026458,1.0383784395711748,3.311379211022536,2514,14,21.43,0.268,-15.66,-15.160799999999997
高流动性－低波动,GLBE,47.80557293408816,44897154.80957031,16.0779499231543,16.042620099100844,15.424907190172664,1301,7,14.29,0.498,-6.26,-6.085099999999999
高流动性－低波动,GLIBK,40.53636672979435,14597433.52508545,7.492657595147234,-38.18642128848254,-4.367296026176692,256,2,0.0,0.0,-1.11,-3.5824999999999996
高流动性－低波动,GLPI,18.83189429973701,97252237.80956268,1.0989048593630812,-2.254980756539182,-2.157607267702333,2514,9,44.44,0.729,-8.48,-3.350300000000006
高流动性－低波动,GNTX,30.431494827985063,50500951.99222565,-6.1657045642741215,6.985940846214156,0.032866385992580405,2514,21,14.29,0.349,-20.88,-23.413000000000007
高流动性－低波动,GOOGL,30.539253313136882,9110853147.276306,-5.77670565881625,2.195562162161191,-6.426834096090383,2514,16,25.0,0.844,-9.49,-3.5414999999999974
高流动性－低波动,GRAB,37.76764295407348,193267092.13083982,0.0,-12.068965922233021,-0.9433979738760478,1412,10,40.0,2.154,-8.5,16.4574
高流动性－低波动,GT,47.4382699663948,56248413.19684982,17.770596033346564,2.8208717201809286,16.4573944581339,2514,8,12.5,0.193,-14.53,-13.894699999999993
高流动性－低波动,GTX,48.88465693868548,42531452.588653564,-7.43006777312154,56.19469134429443,-1.738214848140851,1968,12,33.33,0.612,-8.83,-6.4048
高流动性－低波动,HALO,30.83933319105586,119075681.70661926,13.508379423184413,13.757303834495671,8.644956833316275,2514,20,35.0,3.34,-5.92,42.78620000000002
高流动性－低波动,HAS,28.509856033779723,141757121.37947083,-3.7644499556632627,-9.99889360728986,-4.9427405448884905,2514,11,9.09,0.135,-14.28,-12.512400000000001
高流动性－低波动,HBAN,26.347807245679267,436645868.2914734,8.244361443231597,8.5017855595789,8.20457440919682,2514,17,23.53,0.261,-13.34,-12.5448
高流动性－低波动,HCSG,44.482180530053455,11952737.646102905,10.331294144331737,10.572302930634159,12.960811376401725,2514,15,6.67,0.009,-28.58,-28.389600000000005
高流动性－低波动,HIFS,43.941348332055696,13806129.011535645,3.6852348416940073,1.4924439606780693,2.5566590412028356,2514,13,23.08,0.385,-11.63,-12.036299999999988
高流动性－低波动,HLIT,48.91426838058223,10288979.715156555,-20.225465558127787,13.06390361651395,-14.954686858024091,2514,13,7.69,0.434,-15.79,-12.324099999999994
高流动性－低波动,HLMN,41.07911348174841,9870168.833827972,0.3722051043344443,-9.304931800526406,4.845714236304399,1410,12,0.0,0.0,-18.85,-18.928500000000003
高流动性－低波动,HLNE,40.258956264944686,65879617.45262146,4.4149807826856735,-19.001792429069255,3.2352232572778528,2358,20,35.0,1.113,-11.55,3.2041999999999904
高流动性－低波动,HON,25.855681981436124,871017753.5322723,-6.311261445444183,-2.4609849853035715,-2.7218839715435594,2514,11,45.45,4.436,-2.04,19.959799999999994
高流动性－低波动,HOPE,27.87856713184638,9807820.182991028,7.009342740146929,10.1844384674737,6.68364300543467,2514,16,25.0,1.109,-14.05,2.071500000000004
高流动性－低波动,HQY,35.45767686374672,77134139.95742798,14.622695949240061,17.84507891609204,10.452937817925424,2514,25,24.0,1.089,-17.02,3.8389999999999924
高流动性－低波动,HRMY,42.39757672976637,22752698.13194275,1.4723608667065902,5.630282086547567,1.2478354016490112,1484,12,8.33,0.037,-22.46,-25.615299999999998
高流动性－低波动,HSIC,27.929910523147207,98141583.94851685,9.884887020616361,12.431185518625941,11.212701795537527,2514,17,11.76,0.384,-13.83,-15.984500000000013
高流动性－低波动,HST,24.752631856751265,152918508.76169205,-4.278287425157923,14.820144345580456,2.143566372996375,2514,20,40.0,1.486,-17.05,11.971599999999993
高流动性－低波动,HTO,23.030678328366015,18350411.989593506,15.417184494954327,8.977347280909997,11.552875382196515,2514,17,29.41,1.57,-7.92,10.543100000000006
高流动性－低波动,HUBG,42.078320953531275,25703761.21006012,15.490423862338542,16.780666912746245,17.316161229165328,2514,21,33.33,1.91,-8.76,24.499000000000002
高流动性－低波动,HURN,44.302607311840866,26344305.045318604,26.766791239675513,-9.91839230029833,8.408251954122026,2514,18,16.67,0.31,-19.26,-19.6747
高流动性－低波动,HWC,25.605093260259842,52367714.06745911,11.702735579015556,16.51322148992318,10.761948916085418,2514,17,23.53,0.372,-19.83,-15.747700000000009
高流动性－低波动,HWKN,38.77748041296333,21185258.292388916,-10.554347233339067,-11.82683799093789,-5.8631928330007295,2514,23,21.74,0.91,-27.47,-3.514099999999998
高流动性－低波动,IBKR,39.00571132814929,328102181.59503937,-5.697917938232422,15.90065045691389,1.5365622860356476,2514,16,25.0,1.311,-16.61,7.474200000000009
高流动性－低波动,IBOC,23.153629509376845,18370075.48904419,4.0375221849856535,7.621991453275734,3.2002446334713275,2514,15,20.0,0.277,-15.31,-14.717099999999995
高流动性－低波动,ICFI,38.64276961840087,16136659.4039917,18.568633404679424,15.056900433285936,11.387643230290712,2514,20,45.0,1.924,-6.02,13.277099999999997
高流动性－低波动,ICUI,38.50534754700006,34948071.78649902,12.210586297548254,23.67304785803672,12.861685946874179,2514,14,42.86,1.174,-6.03,2.5055999999999967
高流动性－低波动,IDCC,47.698938213638094,89048172.91259766,-12.02202246676739,-30.79579965905618,-3.5591068476354626,2514,13,30.77,0.814,-22.04,-4.479699999999998
高流动性－低波动,IDXX,43.023451913531765,322711181.4666748,0.9518004821873705,-1.8863964044397385,2.215879143558519,2514,18,33.33,2.116,-17.47,27.265699999999992
高流动性－低波动,IDYA,49.130839772218074,28251640.150356293,15.30579202485185,13.703815076678483,12.493981209341754,1797,4,25.0,1.188,-5.13,1.4102999999999977
高流动性－低波动,ILMN,48.14319789571075,206949912.9547119,15.265857060957156,43.02681524634819,13.121209259005173,2514,13,23.08,0.259,-11.48,-13.692099999999996
高流动性－低波动,IMKTA,26.486703361660936,9414040.37361145,3.1110616621399023,-0.38673864543766756,1.2800740031024382,2514,15,33.33,1.914,-7.54,13.889400000000007
高流动性－低波动,INCY,33.4859761317892,160716032.22503662,19.374871251056014,21.201160418788632,12.024076979826281,2514,17,11.76,0.494,-22.32,-16.664999999999996
高流动性－低波动,INDB,25.931164557536874,22553737.591552734,4.268968481423907,7.95861453000084,4.366836318669898,2514,18,38.89,1.418,-18.07,10.799899999999996
高流动性－低波动,INDV,39.39406966903945,57567967.7980423,5.848568467592252,21.413601846592268,4.66122156634845,2514,10,30.0,1.093,-8.54,1.3495999999999952
高流动性－低波动,INMD,34.05912372927753,10639417.760515213,15.4477664733365,7.356005765725704,9.671978048738627,1744,8,37.5,0.813,-7.47,-1.879300000000006
高流动性－低波动,INTU,46.24965311951771,1285489231.9763184,9.02247053853582,-28.773122845575294,-6.041565378013825,2514,18,27.78,1.001,-20.45,0.0404000000000071
高流动性－低波动,INVA,29.182929835527577,14552002.018547058,-3.468211180896452,-7.617025172456781,-3.0786297914411564,2514,26,34.62,0.959,-17.23,-1.5947999999999962
高流动性－低波动,IOSP,24.17132820824629,15374971.06666565,1.8372979347147655,12.378282817386665,3.2407166121957376,2514,15,33.33,0.572,-15.34,-9.357499999999996
高流动性－低波动,IPAR,31.204727088840027,23603045.4826355,24.361699375512202,34.00391973007408,21.769018355124594,2514,20,25.0,1.098,-11.44,2.6244000000000156
高流动性－低波动,IRTC,44.42401784682255,67233487.79907227,5.953173088103991,-9.077490751822292,-3.238814379330568,2447,13,7.69,0.567,-24.74,-13.413999999999993
高流动性－低波动,ISRG,35.3030437663587,951784932.3669434,-15.084317207261233,-28.576151334678677,-17.158908296465736,2514,14,21.43,0.75,-9.89,-4.13389999999999
高流动性－低波动,ITRI,40.27441502237098,62350021.490097046,6.410098331484115,-4.114632503177285,4.080676575755282,2514,21,33.33,2.016,-7.07,20.615400000000015
高流动性－低波动,JAZZ,37.25698723020801,146137765.48461914,10.17982495521732,22.29743391489123,5.522303386903471,2514,19,10.53,0.247,-45.7,-37.9908
高流动性－低波动,JBHT,38.830797171528594,195019854.68444824,7.444142154168332,17.965431365468596,6.874424702414794,2514,15,40.0,1.377,-13.0,8.1024
高流动性－低波动,JJSF,33.02408712739834,18594880.48171997,2.8157661873999373,-5.971799588396287,1.9911415649791708,2514,12,25.0,0.38,-14.07,-11.770700000000001
高流动性－低波动,JKHY,26.73420398967452,151456195.10650635,20.153683066993544,-2.7007997061792466,10.035446556742468,2514,12,16.67,0.358,-14.61,-10.3927
高流动性－低波动,KALU,46.99234817907704,21353684.048461914,-13.663475360165867,-3.220266232785307,-10.949418385705645,2514,12,33.33,1.952,-7.82,14.910099999999993
高流动性－低波动,KDP,29.45910801471267,338921640.78769684,0.48764505011100745,16.465707540078036,0.8581583882367294,2514,13,46.15,1.35,-5.44,3.808199999999995
高流动性－低波动,KHC,26.39255853914038,334656677.4078369,13.409287935426306,18.227500604705327,8.359777749872976,2514,12,25.0,1.821,-3.77,6.047000000000002
高流动性－低波动,KMB,26.710029838561933,441227387.9371643,5.645476846096287,11.989662505551513,5.395550330074439,2514,7,57.14,2.701,-3.74,8.616399999999992
高流动性－低波动,KNSA,44.67232311549441,22413203.604507446,16.040646079991937,48.58271236669167,13.30355764396456,2046,12,8.33,0.017,-29.93,-31.1314
高流动性－低波动,KRYS,39.72572137201181,62813569.26727295,1.9536826526076245,28.600413934878578,7.940329731206375,2217,12,8.33,0.691,-22.71,-8.562800000000003
高流动性－低波动,LAMR,22.651808593036197,67633043.52302551,8.466430968582905,21.54249615502517,5.95909427087169,2514,10,20.0,0.144,-6.09,-6.296900000000005
高流动性－低波动,LAUR,33.35572446766506,36267985.00995636,0.05490106394765437,8.870971509292747,2.899829086749106,2377,14,42.86,1.196,-14.91,4.276000000000013
高流动性－低波动,LFUS,38.98360192378981,69492966.78619385,-17.1043320560752,0.8110536829392778,-11.6895304918185,2514,21,14.29,1.738,-17.19,21.230700000000002
高流动性－低波动,LGND,36.716584855610115,40878808.418273926,10.371801971474582,33.72857635568967,16.45278385551436,2514,23,39.13,2.594,-8.78,40.74469999999999
高流动性－低波动,LIN,17.900169436329705,1050051508.6608887,0.20891266973708245,3.7604576785317256,-0.18737068441310178,2514,14,35.71,0.761,-7.49,-3.2491999999999965
高流动性－低波动,LINC,50.44295372924935,9313419.776916504,-11.315299417106694,5.347069611721467,-12.063747024223037,2514,15,26.67,0.943,-11.51,-1.3600999999999974
高流动性－低波动,LINE,37.988076340670766,42990166.7263031,7.757368297764677,23.998891234237064,5.559948673648973,496,5,0.0,0.0,-8.81,-11.927299999999995
高流动性－低波动,LIVN,37.83156733625828,39533666.38755798,2.802543883111075,23.81097970297801,4.796888119413678,2514,16,25.0,1.518,-10.75,13.56329999999999
高流动性－低波动,LKQ,36.50144062440903,78930479.4298172,-1.6279073205964778,-19.146226013829658,-2.879187592743704,2514,7,14.29,0.239,-7.79,-8.98770000000001
高流动性－低波动,LLYVA,30.73278458552609,12601810.865783691,4.044655823829957,10.27014597029492,1.9489810236634098,740,7,42.86,12.054,-2.53,72.06840000000001
高流动性－低波动,LLYVK,30.822605594895304,30822893.957901,4.270771755184621,11.701661217376058,2.596056666022162,740,8,25.0,9.551,-4.31,62.56059999999999
高流动性－低波动,LMAT,38.068212632832896,16840464.064788822,8.174561527028823,-9.90248714196802,4.088996071441886,2514,18,22.22,0.547,-16.56,-11.926800000000004
高流动性－低波动,LNT,16.149553274900757,142140639.38827515,2.4931502668824823,5.439685259517146,1.4106953089665808,2514,9,22.22,0.105,-9.35,-10.978399999999999
高流动性－低波动,LNTH,46.95574369125685,67766091.10069275,3.5913688673397726,29.814189072567345,6.0387552960553315,2514,19,26.32,1.03,-20.59,0.9918000000000093
高流动性－低波动,LOGI,35.27356653604867,77722352.96859741,-4.468596791032997,4.9178651053640055,-3.1617670478231497,2514,19,31.58,1.153,-14.45,3.3009000000000066
高流动性－低波动,LOPE,31.956430274637594,45695465.954589844,-0.8121999620227638,-18.891130585100335,-7.162328013172159,2514,16,43.75,2.864,-9.4,27.393299999999996
高流动性－低波动,LPLA,37.16170088041412,249526461.02142334,10.528994864492415,-0.8786396038617639,10.25885765611918,2514,16,50.0,2.96,-4.12,27.9153
高流动性－低波动,LSTR,34.463529660203,65292938.58642578,2.005787745676435,19.276091437459343,3.955067692847214,2514,16,25.0,0.956,-15.0,-0.8726000000000012
高流动性－低波动,LULU,45.021196936712954,507177385.20584106,4.079811510194897,-28.82838543711228,-3.336400182774002,2514,16,25.0,2.335,-4.36,22.132299999999994
高流动性－低波动,LYFT,50.77178332019009,227135467.253685,8.683478627310004,7.479230670114068,8.349626812071275,1835,3,0.0,0.0,-5.27,-10.042800000000007
高流动性－低波动,MANH,40.47124111481292,94116881.46591187,23.367103074805208,14.214723449408906,13.63715680123121,2514,10,20.0,0.325,-9.29,-9.335700000000003
高流动性－低波动,MAR,26.56628803171015,444007530.9677124,-7.56184276869758,-0.24242492757343692,-2.335013078542336,2514,19,31.58,1.807,-12.12,18.868499999999997
高流动性－低波动,MAT,41.85597696115991,64143812.1884346,1.8518534870958892,-5.6105574204487585,-0.22327504057839676,2514,13,15.38,0.701,-12.39,-7.955800000000002
高流动性－低波动,MCHP,47.282086342802934,609597191.9849396,-18.853360921608253,-1.8428761040213515,-12.635859916170322,2514,18,22.22,0.084,-22.92,-22.4375
高流动性－低波动,MCRI,25.47834904417085,10324197.02911377,-5.839587225593467,7.694328676379514,-0.60559368353027,2514,10,40.0,0.49,-9.88,-6.359999999999999
高流动性－低波动,MDGL,44.06610143951117,142832949.38964844,9.437465243450326,4.599910259382689,7.595648752409168,2514,12,25.0,5.862,-10.46,152.6087
高流动性－低波动,MDLZ,23.48133689103158,516133182.94525146,1.463740990934248,8.811984491071701,-0.011474293206192865,2514,12,50.0,2.056,-4.36,11.579799999999985
高流动性－低波动,MELI,39.89820009669277,859955013.4765625,10.932330801247536,-2.529309653143408,7.489041009237041,2514,20,35.0,2.624,-19.92,47.3414
高流动性－低波动,MEOH,50.55655933978377,25542814.28337097,3.0650640443049992,-8.801992071776732,-2.0350798901663136,2514,16,37.5,1.898,-6.11,18.200700000000005
高流动性－低波动,META,38.756197869256795,8938301692.398071,11.917473849476345,-4.255092806513694,6.860647221249172,2514,20,40.0,4.242,-8.3,61.14489999999999
高流动性－低波动,MGRC,28.547835589490305,15064290.647888184,0.06768271428019279,7.989408572132151,3.321991153484438,2514,19,21.05,1.128,-7.32,1.8762999999999863
高流动性－低波动,MIDD,40.017901572859394,92450581.32056427,-3.8706284767005883,14.46219768789323,3.393484278479475,2514,21,23.81,0.985,-19.14,-0.45639999999999015
高流动性－低波动,MIRM,45.79846496945868,56836665.80429077,10.949317331901053,26.031177698318952,10.313157784954786,1759,7,14.29,0.061,-13.15,-12.443700000000014
高流动性－低波动,MKTX,28.716406719822597,93694479.73937988,-5.426742026036946,-30.01660253083265,-8.767460259720316,2514,16,6.25,0.163,-37.55,-37.5725
高流动性－低波动,MLKN,48.63452777932132,10454031.935691833,32.24242239287405,25.40229984595419,27.393740226738238,2514,13,30.77,2.242,-9.79,24.594300000000004
高流动性－低波动,MMSI,30.033387247080995,47754445.0756073,10.07140214240476,6.1244930698573175,11.06840961869706,2514,16,6.25,0.137,-20.57,-18.8449
高流动性－低波动,MORN,38.25100259336126,84436777.70004272,12.233214437627016,-7.348521522055973,0.7542522471476243,2514,17,5.88,0.061,-25.43,-24.245099999999997
高流动性－低波动,MQ,44.722110411115686,17489027.855098248,12.69329417042011,-2.181204742471121,9.19238705827179,1282,8,12.5,0.205,-9.5,-11.762099999999986
高流动性－低波动,MRX,43.057990771029736,31385388.757896423,-7.232072069485962,20.151787925077436,0.9258802764241958,558,4,50.0,2.121,-4.13,7.7115000000000045
高流动性－低波动,MSFT,27.442811823477058,12033870851.651001,3.800741607726188,-9.031692897247511,-1.9156582319748483,2514,18,38.89,1.097,-14.53,1.8896999999999942
高流动性－低波动,MTCH,32.58699494055301,116747366.24011993,10.437237470549077,7.172195001733472,7.283792498682784,2514,14,35.71,0.965,-13.35,-0.7867999999999986
